0.574563	0.91482	0.41561
0.654159	0.355701	0.586702
0.391946	0.0338502	0.285516
0.091604	0.444385	0.925937
0.921284	0.605927	0.861146
0.0147172	0.686701	0.844568
0.129647	0.059656	0.0130721
0.391159	0.865676	0.0150574
0.924289	0.886719	0.662069
0.654911	0.0763399	0.0929771
0.00325213	0.52667	0.789756
0.654019	0.545893	0.798389
0.726753	0.253315	0.255246
0.138354	0.482949	0.467587
0.100876	0.504214	0.858395
0.0100477	0.82157	0.964318
0.0194594	0.929619	0.0630804
0.0379622	0.190257	0.276666
0.447314	0.649382	0.151123
0.487155	0.649658	0.53428
0.356802	0.394116	0.721992
0.724702	0.306141	0.106581
0.91078	0.740914	0.239058
0.651344	0.368411	0.0261815
0.849258	0.0418161	0.0561211
0.426039	0.479733	0.501694
0.980527	0.607505	0.912656
0.750416	0.713813	0.971132
0.0292117	0.264289	0.0183105
0.0806761	0.154636	0.114352
0.756538	0.938249	0.128804
0.592612	0.122524	0.599178
0.0658728	0.256026	0.412451
0.948387	0.353495	0.0169964
0.973425	0.762359	0.861975
0.40513	0.867867	0.0367614
0.208479	0.423333	0.984823
0.564353	0.576262	0.468223
0.46416	0.761121	0.302084
0.417257	0.098524	0.136846
0.698138	0.180448	0.893077
0.730879	0.302287	0.141218
0.8241	0.442203	0.590112
0.977622	0.502689	0.897659
0.724808	0.261282	0.455035
0.261958	0.960489	0.0169306
0.940439	0.901961	0.0978709
0.521122	0.0847016	0.795402
0.86891	0.0957817	0.880272
0.00600615	0.202012	0.472639
0.644231	0.933968	0.0984262
0.570898	0.507583	0.659436
0.892915	0.735755	0.68925
0.809339	0.240409	0.763515
0.768728	0.54236	0.481051
0.41438	0.0735676	0.526698
0.507623	0.751598	0.131093
0.00937614	0.763973	0.101193
0.965288	0.0892442	0.11592
0.896274	0.745245	0.21853
0.58546	0.240793	0.88446
0.396093	0.0565028	0.927216
0.45242	0.870782	0.230231
0.488962	0.571254	0.852889
0.218364	0.920511	0.0386261
0.40839	0.0538191	0.105162
0.529782	0.572954	0.114494
0.0425676	0.500902	0.724749
0.494231	0.346086	0.0350746
0.366505	0.915601	0.504929
0.861768	0.923538	0.0153471
0.289962	0.239358	0.716462
0.101573	0.777378	0.244662
0.431663	0.591599	0.514516
0.768635	0.721587	0.803579
0.740518	0.50618	0.818314
0.0592642	0.57587	0.861748
0.551174	0.828654	0.124058
0.710174	0.00157201	0.0317971
0.291344	0.671436	0.300237
0.433837	0.273296	0.124291
0.134329	0.104943	0.416033
0.820584	0.260122	0.14833
0.0138782	0.221272	0.352915
0.76193	0.421203	0.686691
0.526691	0.329879	0.143644
0.375358	0.744665	0.729884
0.731954	0.17376	0.556697
0.685514	0.870456	0.558393
0.344739	0.535651	0.962264
0.923171	0.752715	0.686961
0.336166	0.360733	0.707908
0.662554	0.397451	0.0137413
0.407951	0.667512	0.219446
0.0888169	0.617571	0.0191816
0.217242	0.206055	0.374485
0.399823	0.293948	0.524278
0.792152	0.3971	0.727059
0.697282	0.631985	0.123042
0.733361	0.168706	0.0281082
0.21649	0.170799	0.170083
0.528646	0.312893	0.901156
0.443719	0.0791526	0.136992
0.53529	0.642834	0.842087
0.969753	0.340412	0.367711
0.712868	0.0456469	0.124773
0.258288	0.965184	0.837492
0.687851	0.688702	0.808773
0.52461	0.583177	0.683919
0.460254	0.759754	0.276283
0.316928	0.0659669	0.148406
0.472621	0.239584	0.944774
0.33058	0.260945	0.171349
0.873876	0.863814	0.478475
0.216758	0.772772	0.102704
0.207741	0.230993	0.166173
0.26502	0.804494	0.1085
0.258255	0.879562	0.2152
0.665078	0.625837	0.792525
0.345951	0.630425	0.250514
0.0359759	0.806997	0.405085
0.438404	0.756344	0.784341
0.480335	0.7159	0.387701
0.0281683	0.417493	0.900804
0.612354	0.834165	0.757822
0.606587	0.86144	0.405708
0.23763	0.584804	0.105243
0.490458	0.84501	0.704126
0.104651	0.692993	0.0330962
0.426893	0.732294	0.275132
0.335741	0.314019	0.218391
0.607551	0.579483	0.070587
0.47934	0.16088	0.292917
0.657304	0.996661	0.092966
0.0516261	0.0224522	0.933532
0.063295	0.712304	0.556107
0.412148	0.988242	0.46036
0.699764	0.687137	0.535025
0.576024	0.542324	0.600958
0.371753	0.897791	0.24556
0.412392	0.570197	0.290063
0.832116	0.267869	0.26194
0.49332	0.0659505	0.109539
0.233001	0.617532	0.703576
0.258866	0.803192	0.128187
0.404914	0.808443	0.161266
0.443031	0.690954	0.029097
0.542918	0.508058	0.913377
0.43881	0.863972	0.833358
0.665999	0.872171	0.914567
0.151167	0.0922657	0.674812
0.131121	0.89594	0.315506
0.0705783	0.581422	0.21381
0.693284	0.306999	0.804998
0.878733	0.743849	0.577276
0.867274	0.84547	0.646554
0.0977268	0.623799	0.803995
0.930262	0.444886	0.102613
0.942635	0.850835	0.135853
0.841756	0.683185	0.552864
0.981669	0.348773	0.753355
0.209897	0.422319	0.85431
0.0214089	0.254909	0.532371
0.627505	0.77386	0.627729
0.790272	0.112535	0.887194
0.773443	0.857243	0.479736
0.774054	0.285605	0.291724
0.197939	0.297004	0.476542
0.313978	0.404809	0.590476
0.415645	0.867308	0.0469354
0.0438109	0.762543	0.434994
0.490307	0.533305	0.958349
0.456499	0.96368	0.385154
0.463136	0.0364597	0.332576
0.868259	0.945686	0.702766
0.240648	0.198498	0.861911
0.695628	0.169366	0.854752
0.186674	0.0614069	0.918223
0.310355	0.19096	0.289511
0.99856	0.248398	0.848987
0.427422	0.45775	0.710492
0.500323	0.300612	0.34071
0.00900238	0.827981	0.366578
0.876902	0.2737	0.608564
0.764369	0.218197	0.194412
0.373621	0.654893	0.201899
0.428968	0.437495	0.058197
0.870058	0.666101	0.306156
0.110096	0.927995	0.939546
0.410016	0.213394	0.699112
0.284144	0.292981	0.633189
0.547851	0.587271	0.747304
0.0689482	0.956784	0.727227
0.0819872	0.969032	0.1068
0.0906413	0.440025	0.380172
0.711056	0.937598	0.290783
0.94199	0.174689	0.0285232
0.387987	0.945305	0.714289
0.461379	0.336545	0.825957
0.585883	0.890016	0.703631
0.919677	0.890181	0.631414
0.357848	0.0676589	0.792193
0.625854	0.456972	0.749714
0.292908	0.622832	0.52766
0.797972	0.697903	0.237892
0.203092	0.578003	0.556564
0.900761	0.985825	0.438034
0.401726	0.0105695	0.477996
0.545855	0.0492697	0.475154
0.729667	0.235276	0.357432
0.961916	0.0746424	0.151216
0.17388	0.679416	0.192994
0.74904	0.0830794	0.971513
0.318164	0.707502	0.51601
0.897557	0.916574	0.146312
0.698158	0.828978	0.747776
0.992856	0.830125	0.778833
0.667334	0.665123	0.248648
0.138917	0.582616	0.37954
0.175742	0.999364	0.598802
0.75652	0.991894	0.616913
0.0997007	0.0896034	0.868316
0.556957	0.561984	0.225576
0.556367	0.816021	0.584443
0.735675	0.293196	0.918379
0.473664	0.157721	0.165792
0.734353	0.827632	0.974665
0.0460466	0.0775884	0.728267
0.538749	0.922804	0.0717326
0.237515	0.927368	0.309434
0.728931	0.999725	0.255177
0.484168	0.127023	0.511578
0.99839	0.85283	0.311062
0.421436	0.596208	0.327819
0.457622	0.469884	0.868525
0.552036	0.635386	0.0552168
0.469349	0.211341	0.45875
0.090265	0.725661	0.864116
0.177029	0.764288	0.288849
0.352192	0.962524	0.00540993
0.250467	0.265178	0.876898
0.0906464	0.899379	0.321905
0.805478	0.722877	0.479585
0.260901	0.480124	0.503812
0.957014	0.639628	0.0680288
0.611262	0.431724	0.2135
0.0191862	0.435767	0.905344
0.574822	0.350561	0.259245
0.301015	0.893831	0.0392974
0.846019	0.0566365	0.724551
0.0181514	0.158967	0.0971701
0.363671	0.559112	0.671062
0.316299	0.517762	0.819621
0.791155	0.843438	0.520703
0.561588	0.40412	0.773436
0.91708	0.666449	0.0966452
0.831045	0.397558	0.0178489
0.223899	0.721142	0.238074
0.64325	0.00743158	0.972757
0.0962819	0.0611293	0.545193
0.667218	0.186609	0.513874
0.180096	0.998382	0.0609063
0.948419	0.59951	0.549341
0.926818	0.0858356	0.325443
0.0915002	0.243319	0.874161
0.670519	0.678279	0.235385
0.800649	0.560397	0.579377
0.601434	0.533374	0.906955
0.898543	0.572246	0.828797
0.0216981	0.456984	0.283699
0.570828	0.214712	0.0779817
0.203492	0.765427	0.575654
0.851232	0.800253	0.69841
0.590226	0.316103	0.349143
0.746505	0.834178	0.0129699
0.458611	0.314558	0.398833
0.195499	0.69666	0.435045
0.844583	0.062006	0.350515
0.917694	0.524647	0.991565
0.520446	0.863172	0.759068
0.504339	0.216648	0.469778
0.0226138	0.00278047	0.0782817
0.558127	0.509557	0.490997
0.587194	0.136681	0.88872
0.067121	0.917522	0.729
0.014542	0.894317	0.698749
0.508778	0.83097	0.889769
0.217069	0.545829	0.726788
0.540194	0.821913	0.488208
0.471584	0.0230832	0.315544
0.703843	0.394255	0.353783
0.798884	0.518482	0.239946
0.211884	0.131736	0.533013
0.751298	0.751321	0.786716
0.727639	0.32624	0.3454
0.270338	0.886705	0.483204
0.34219	0.429391	0.857912
0.45725	0.441828	0.224122
0.923117	0.214331	0.893024
0.940692	0.562849	0.928692
0.932247	0.233135	0.67931
0.458608	0.549636	0.869865
0.767137	0.282543	0.00771965
0.0421635	0.0300158	0.440868
0.512701	0.643365	0.304827
0.253162	0.946721	0.0096122
0.222067	0.44847	0.719603
0.328522	0.978476	0.122629
0.14961	0.76412	0.680142
0.904895	0.597538	0.448744
0.514675	0.42355	0.0726783
0.879651	0.190676	0.670467
0.62191	0.0949169	0.630738
0.00670948	0.376392	0.845452
0.88816	0.170086	0.239261
0.0239499	0.572789	0.851269
0.380732	0.944195	0.691683
0.823838	0.695405	0.912952
0.0372871	0.636848	0.355152
0.519772	0.969465	0.913557
0.447147	0.446322	0.345999
0.0196333	0.261455	0.515637
0.245247	0.456917	0.129918
0.453058	0.108709	0.758816
0.314982	0.0952578	0.702795
0.880336	0.503814	0.882905
0.378459	0.324947	0.132817
0.618121	0.0934124	0.282963
0.40703	0.0124673	0.48086
0.388466	0.29729	0.237954
0.406228	0.866229	0.508332
0.906234	0.282047	0.634451
0.878872	0.914181	0.322161
0.666958	0.569162	0.82248
0.649076	0.67879	0.834634
0.683346	0.0398606	0.076707
0.00118701	0.95031	0.252089
0.471283	0.226753	0.624113
0.535527	0.75602	0.736531
0.591635	0.659339	0.46282
0.890126	0.0676333	0.698431
0.459502	0.815614	0.660686
0.884149	0.986607	0.518981
0.254493	0.0700548	0.976077
0.641506	0.163681	0.157157
0.757526	0.139414	0.820092
0.107183	0.858541	0.549849
0.142562	0.717704	0.129071
0.588139	0.202245	0.987886
0.867485	0.199887	0.419269
0.844964	0.763875	0.92729
0.307945	0.984243	0.0868963
0.304818	0.36079	0.182456
0.671749	0.690921	0.550655
0.336751	0.48222	0.388634
0.80026	0.648797	0.148191
0.480955	0.675137	0.382797
0.266389	0.581803	0.195711
0.873085	0.00672087	0.708614
0.623765	0.415148	0.815312
0.949603	0.0855544	0.145061
0.63999	0.211966	0.0664255
0.376344	0.031521	0.484609
0.908717	0.328198	0.867443
0.0710189	0.115513	0.0309897
0.993182	0.688779	0.297365
0.0481244	0.231439	0.188889
0.178197	0.70031	0.445372
0.620769	0.0214452	0.73929
0.38908	0.110855	0.860067
0.992008	0.191521	0.390581
0.866816	0.80957	0.513588
0.112716	0.327402	0.213301
0.725136	0.346313	0.862519
0.265462	0.166936	0.805679
0.55973	0.316179	0.505394
0.616738	0.437797	0.629843
0.934541	0.377046	0.480033
0.291284	0.124943	0.248642
0.285735	0.879704	0.223155
0.114347	0.0368278	0.900472
0.244192	0.909281	0.937958
0.433103	0.0147267	0.0450772
0.930538	0.517967	0.573622
0.0120211	0.313598	0.922511
0.041837	0.36505	0.826002
0.636185	0.374121	0.167178
0.795772	0.606054	0.804405
0.825447	0.573578	0.284662
0.915067	0.0602408	0.710131
0.788616	0.0827389	0.401953
0.173289	0.20916	0.0808627
0.216152	0.432551	0.551529
0.118587	0.378936	0.959541
0.162922	0.848858	0.620969
0.736834	0.422625	0.433698
0.447476	0.758419	0.0731523
0.675066	0.841202	0.408338
0.357614	0.334515	0.538076
0.575211	0.163215	0.918796
0.106324	0.595726	0.54933
0.511954	0.887244	0.706708
0.334639	0.313337	0.801359
0.850575	0.133096	0.786856
0.271694	0.0410108	0.242937
0.147004	0.954203	0.313368
0.814484	0.974507	0.434727
0.70699	0.537349	0.257373
0.59622	0.0444474	0.810013
0.0457719	0.476424	0.1662
0.677027	0.161255	0.324899
0.0697619	0.261815	0.247689
0.382626	0.301954	0.584789
0.643897	0.00377639	0.313825
0.46408	0.613021	0.927207
0.0534655	0.154475	0.913185
0.297527	0.226048	0.822072
0.33608	0.898007	0.667324
0.289052	0.988052	0.659081
0.571688	0.453795	0.821241
0.968828	0.694289	0.714007
0.335035	0.460809	0.5549
0.73987	0.820949	0.568241
0.446268	0.284197	0.892918
0.193273	0.168965	0.928969
0.971575	0.780508	0.746505
0.882217	0.532594	0.0427274
0.42752	0.11412	0.208363
0.654755	0.455459	0.292458
0.687791	0.702502	0.920668
0.509505	0.994804	0.295583
0.435455	0.627437	0.361991
0.973598	0.961148	0.977835
0.037115	0.761651	0.329174
0.981592	0.967897	0.566275
0.438247	0.185172	0.171118
0.108312	0.770143	0.992625
0.487987	0.527081	0.380984
0.593073	0.406646	0.87621
0.41786	0.901626	0.258189
0.884765	0.147061	0.737169
0.693719	0.949832	0.515805
0.520547	0.271444	0.433662
0.100438	0.886825	0.835098
0.988304	0.507551	0.239296
0.273883	0.0546073	0.617876
0.232269	0.111372	0.565301
0.614287	0.834536	0.0835928
0.611145	0.273603	0.203597
0.607668	0.745774	0.176563
0.378453	0.500391	0.252709
0.0912983	0.390301	0.93509
0.0742497	0.993645	0.98812
0.894795	0.906675	0.823868
0.8005	0.025411	0.852777
0.855856	0.50472	0.065312
0.847622	0.324039	0.875781
0.9441	0.14619	0.95838
0.446779	0.235425	0.494829
0.20257	0.760606	0.214648
0.168148	0.90948	0.742681
0.125124	0.00798818	0.135931
0.814445	0.976235	0.573493
0.601694	0.815135	0.876542
0.826305	0.381593	0.250362
0.407144	0.710808	0.301509
0.563884	0.239252	0.0276031
0.28659	0.0854832	0.237931
0.0735786	0.931197	0.672837
0.828006	0.271743	0.833826
0.296835	0.851203	0.0292453
0.665862	0.453934	0.454147
0.136624	0.560636	0.19025
0.418964	0.402445	0.649457
0.132437	0.501697	0.855203
0.505375	0.510586	0.763841
0.642102	0.84543	0.0769696
0.0700534	0.818454	0.190383
0.748236	0.147094	0.111574
0.780798	0.982528	0.137488
0.721836	0.033444	0.429929
0.984188	0.506897	0.216907
0.425786	0.313102	0.901832
0.994886	0.921071	0.56777
0.53023	0.585761	0.529434
0.839625	0.234278	0.71379
0.412383	0.238288	0.723922
0.367732	0.695904	0.385403
0.947667	0.864276	0.315359
0.0840535	0.805205	0.454633
0.500723	0.821188	0.842303
0.971657	0.249074	0.175432
0.932329	0.941544	0.871859
0.615774	0.700133	0.468271
0.165106	0.541913	0.0800172
0.721437	0.623834	0.704269
0.120252	0.340092	0.92789
0.586205	0.105459	0.718574
0.263978	0.683786	0.621574
0.317775	0.844533	0.396053
0.145615	0.589811	0.743095
0.973529	0.616789	0.199555
0.221152	0.462383	0.702425
0.247353	0.483958	0.139755
0.780739	0.558478	0.0120589
0.641422	0.144603	0.612164
0.588409	0.930802	0.411496
0.782728	0.0235962	0.808846
0.382989	0.594168	0.597488
0.693359	0.613878	0.125346
0.936225	0.545568	0.161032
0.413521	0.558899	0.748381
0.522858	0.198426	0.616436
0.367663	0.74277	0.0266552
0.442231	0.993518	0.328234
0.136929	0.804343	0.466995
0.777774	0.60147	0.134785
0.468667	0.562146	0.478518
0.283298	0.664502	0.775801
0.697942	0.34942	0.872217
0.967464	0.658377	0.0646588
0.294662	0.933524	0.0536053
0.78078	0.0478123	0.277756
0.901764	0.953805	0.0375246
0.0214754	0.647751	0.757365
0.274893	0.408517	0.212073
0.102803	0.293812	0.661451
0.0238847	0.454277	0.791036
0.884505	0.0984806	0.800586
0.558916	0.602915	0.686858
0.455152	0.350081	0.809495
0.6648	0.803306	0.393248
0.541534	0.759297	0.08162
0.777251	0.322448	0.689926
0.965501	0.00921593	0.613782
0.981322	0.444805	0.420949
0.278045	0.370331	0.79698
0.199249	0.948616	0.568254
0.615737	0.12067	0.839719
0.466326	0.84086	0.314596
0.560578	0.40289	0.660201
0.811383	0.779788	0.696366
0.444913	0.271258	0.428199
0.532109	0.538406	0.167043
0.543942	0.357446	0.581409
0.10725	0.81745	0.96198
0.0310166	0.74929	0.556345
0.314705	0.8599	0.444503
0.782021	0.301207	0.92045
0.972183	0.816743	0.699598
0.772882	0.319043	0.300543
0.889655	0.62999	0.819758
0.572467	0.88358	0.516053
0.234721	0.695443	0.666879
0.403137	0.660429	0.735886
0.553013	0.432875	0.968585
0.818926	0.184982	0.891771
0.690745	0.761813	0.0010374
0.247398	0.610117	0.988672
0.85078	0.714053	0.510719
0.899577	0.0734699	0.769854
0.551878	0.809125	0.694201
0.141654	0.0839432	0.090904
0.558289	0.686223	0.665741
0.82386	0.702975	0.58076
0.867913	0.297452	0.192091
0.376048	0.696702	0.410292
0.0380917	0.922462	0.213476
0.710788	0.871927	0.441972
0.985415	0.450103	0.250195
0.155484	0.227029	0.122795
0.107208	0.780031	0.990881
0.0870439	0.953954	0.857873
0.165088	0.715937	0.223925
0.571455	0.726387	0.318375
0.285648	0.314139	0.0880513
0.670504	0.342211	0.53476
0.144602	0.256998	0.868607
0.0404592	0.938484	0.279918
0.688305	0.141164	0.711848
0.648426	0.941802	0.442964
0.428958	0.715349	0.373279
0.266862	0.896931	0.630043
0.768814	0.182736	0.125463
0.187369	0.373411	0.93247
0.0664883	0.779681	0.437554
0.576047	0.894637	0.0150411
0.080906	0.362936	0.326693
0.21637	0.685536	0.0194849
0.446525	0.0317973	0.458663
0.590483	0.180235	0.888162
0.441167	0.997017	0.0493333
0.832654	0.52912	0.218667
0.477857	0.210294	0.358419
0.699641	0.618578	0.598752
0.654717	0.767362	0.0353318
0.901469	0.740419	0.668201
0.290296	0.622922	0.826312
0.226527	0.4596	0.206907
0.896932	0.15603	0.276432
0.203887	0.965937	0.0608466
0.18192	0.693856	0.161323
0.100507	0.270268	0.276954
0.0715654	0.927838	0.431193
0.45858	0.50455	0.691221
0.920709	0.00544828	0.884072
0.798805	0.897271	0.893424
0.926872	0.527324	0.92649
0.569878	0.640417	0.00498973
0.13187	0.128356	0.582388
0.267796	0.114843	0.560723
0.392056	0.970563	0.313832
0.883471	0.897175	0.495722
0.463862	0.705974	0.313925
0.0395813	0.865837	0.747261
0.778708	0.241302	0.403825
0.145973	0.406837	0.855806
0.551239	0.830018	0.382423
0.23823	0.889923	0.105798
0.00497515	0.212282	0.102582
0.332564	0.800681	0.524171
0.677334	0.609395	0.540134
0.151839	0.13745	0.817563
0.470063	0.438475	0.949312
0.829849	0.0857227	0.370179
0.102623	0.874018	0.054836
0.418896	0.949931	0.776622
0.306032	0.649972	0.254165
0.425071	0.0576079	0.253955
0.555353	0.283301	0.570069
0.1374	0.228877	0.145116
0.432578	0.608733	0.780959
0.678318	0.154326	0.761824
0.591675	0.324243	0.0324781
0.709247	0.0664309	0.0963331
0.655093	0.994792	0.853789
0.046384	0.807202	0.0442208
0.806807	0.119378	0.958514
0.446323	0.848305	0.732101
0.290281	0.822907	0.00481377
0.324588	0.375333	0.50444
0.0223779	0.937756	0.0587939
0.713791	0.108199	0.359277
0.837343	0.33818	0.159609
0.799907	0.532939	0.0813586
0.0655692	0.364295	0.373828
0.104792	0.281363	0.667051
0.693436	0.536756	0.38516
0.923095	0.438825	0.128626
0.992466	0.270454	0.0380691
0.123052	0.513243	0.226576
0.0438305	0.152198	0.334524
0.251585	0.373111	0.866951
0.162313	0.812752	0.0656155
0.499185	0.289241	0.985765
0.841021	0.746165	0.313945
0.0654879	0.545084	0.134617
0.434446	0.41996	0.922727
0.345322	0.497176	0.637973
0.270677	0.159268	0.897154
0.077215	0.0209802	0.603134
0.600509	0.104308	0.448589
0.233293	0.670813	0.47104
0.630651	0.0897179	0.914095
0.436534	0.802117	0.788372
0.568036	0.920135	0.0325429
0.195296	0.318377	0.354609
0.0137451	0.65817	0.565405
0.157172	0.909173	0.460201
0.536488	0.203302	0.0261132
0.933655	0.0636059	0.184896
0.274168	0.0309208	0.149858
0.772654	0.351791	0.432829
0.633945	0.548656	0.631301
0.888123	0.640043	0.397611
0.206844	0.163689	0.151434
0.56653	0.334911	0.059915
0.0644332	0.747632	0.979441
0.554739	0.824972	0.0865216
0.710287	0.507279	0.0995396
0.9485	0.272308	0.0291424
0.526751	0.0249108	0.610852
0.748482	0.0927505	0.0662842
0.516621	0.706583	0.995873
0.280614	0.738303	0.575391
0.45193	0.527343	0.944956
0.631203	0.945253	0.617519
0.232616	0.407015	0.17197
0.748427	0.532223	0.944457
0.83625	0.760052	0.750661
0.924229	0.548363	0.107418
0.366036	0.8485	0.102062
0.256832	0.495397	0.634505
0.160117	0.397929	0.791767
0.0387236	0.898765	0.633059
0.431992	0.926631	0.0177798
0.0799135	0.59256	0.523324
0.0419978	0.974371	0.232892
0.992748	0.367094	0.963656
0.410894	0.393283	0.647624
0.363226	0.330785	0.718715
0.014758	0.445942	0.595791
0.157907	0.136318	0.523423
0.826546	0.273632	0.200015
0.0549172	0.668582	0.719068
0.684864	0.61921	0.898695
0.665559	0.974251	0.854064
0.640167	0.921567	0.911078
0.402485	0.791525	0.972779
0.770517	0.205956	0.483999
0.887524	0.564578	0.804927
0.421024	0.308634	0.345878
0.502863	0.171562	0.0194752
0.262275	0.631454	0.13081
0.832835	0.561694	0.733997
0.810899	0.639863	0.855263
0.227245	0.154785	0.283261
0.530429	0.178111	0.593791
0.723844	0.842928	0.862593
0.898825	0.569676	0.502328
0.0853994	0.453464	0.0778803
0.36042	0.108232	0.24075
0.944392	0.491227	0.944036
0.562266	0.618308	0.657244
0.658304	0.666011	0.144822
0.0460599	0.814437	0.0575025
0.112098	0.65758	0.89897
0.205893	0.688974	0.763023
0.258244	0.673712	0.856284
0.147039	0.0177497	0.825743
0.197331	0.103161	0.589236
0.280902	0.293031	0.365909
0.601977	0.12263	0.213199
0.831057	0.529815	0.680839
0.484087	0.305564	0.484336
0.934992	0.498469	0.922559
0.869411	0.397257	0.701354
0.802539	0.0592685	0.74127
0.192905	0.102966	0.390101
0.610894	0.129589	0.603889
0.416104	0.53016	0.542412
0.27178	0.149917	0.836563
0.822742	0.937796	0.413088
0.162069	0.125411	0.946172
0.195774	0.41698	0.607194
0.765002	0.251057	0.109468
0.636292	0.512456	0.915661
0.416892	0.583179	0.809465
0.196332	0.863313	0.321084
0.513425	0.533631	0.0410591
0.239919	0.670788	0.849448
0.223319	0.102843	0.41906
0.701398	0.270952	0.970508
0.806265	0.759711	0.151814
0.282892	0.329145	0.74671
0.0175504	0.949357	0.937036
0.245066	0.864044	0.458942
0.838522	0.901442	0.72144
0.917998	0.480674	0.992671
0.352244	0.962246	0.85922
0.751233	0.996413	0.414306
0.941625	0.387551	0.596418
0.68332	0.538381	0.223728
0.609093	0.375729	0.801278
0.545109	0.301707	0.629408
0.536932	0.663918	0.814637
0.848838	0.341063	0.707769
0.120386	0.936733	0.841132
0.932752	0.827339	0.74555
0.00477922	0.00691075	0.965945
0.346736	0.967638	0.00917833
0.995036	0.200604	0.360517
0.588272	0.207362	0.347856
0.892425	0.275918	0.0674604
0.105414	0.457838	0.752349
0.243603	0.28306	0.284898
0.525758	0.80126	0.82014
0.392502	0.0708867	0.20155
0.728207	0.660764	0.737835
0.0281784	0.898861	0.188896
0.406363	0.274947	0.357461
0.880669	0.842315	0.227922
0.901967	0.689377	0.383452
0.527663	0.329357	0.0163804
0.0170825	0.593553	0.0154209
0.000141304	0.139765	0.821437
0.950742	0.982251	0.5415
0.554751	0.248257	0.18481
0.117741	0.896462	0.00572448
0.486909	0.869976	0.733115
0.437746	0.31976	0.250384
0.53258	0.672862	0.798632
0.382052	0.34368	0.155858
0.72937	0.140597	0.14951
0.396229	0.537555	0.215879
0.128136	0.881218	0.204653
0.737205	0.166448	0.424629
0.208874	0.698446	0.00777051
0.477446	0.275395	0.57032
0.934561	0.988086	0.473382
0.148568	0.777934	0.101842
0.153745	0.824509	0.0802785
0.241916	0.215222	0.247623
0.330884	0.157593	0.796295
0.400327	0.652979	0.17602
0.311391	0.748211	0.0901342
0.798189	0.642075	0.64306
0.557565	0.6607	0.63357
0.0223374	0.566998	0.794534
0.97545	0.602125	0.370595
0.680188	0.220043	0.838462
0.208775	0.283175	0.53579
0.525372	0.788038	0.591181
0.743953	0.800639	0.998089
0.0284076	0.949857	0.78962
0.633413	0.936084	0.373885
0.0832256	0.584182	0.351461
0.79823	0.622071	0.566944
0.939292	0.873716	0.451045
0.0794687	0.806757	0.643678
0.776803	0.37957	0.31971
0.320925	0.0676063	0.0385045
0.0182496	0.147234	0.796405
0.0300336	0.463857	0.136014
0.26291	0.551497	0.828069
0.476853	0.610832	0.388949
0.321291	0.210424	0.257586
0.830827	0.0552641	0.573846
0.00391814	0.99066	0.607685
0.796311	0.821536	0.146567
0.714133	0.483931	0.912554
0.961863	0.0308273	0.478762
0.982955	0.475757	0.499684
0.882556	0.61432	0.695393
0.290891	0.989521	0.197558
0.770277	0.712005	0.128268
0.606492	0.768207	0.54875
0.841016	0.838026	0.319399
